,keyword,category,title,summary,date,href
281,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 27.01.2017 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2017/gtc-sgeb-bankovi-smetki-i-platejni-uslugi-korporativni-klienti-27012017.pdf
282,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 13.02.2017 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2017/gtc-bankovi-smetki-platejni-uslugi-za-korporativni-klienti-13-02-2017.pdf
283,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 19.05.2017 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2017/obshti-uslovia-za-platejni-smetki-i-uslugi-korporativni-klienti.pdf
284,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 30.06.2017 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2017/obshti-uslovija-na--sosiete-jeneral-ekspresbank--ad-za-bankovi-smetki-i-platejni-uslugi-za-korporativni-klienti.pdf
285,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 13.11.2017 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2017/obshtiuslovia-bankovi-smetki-i-platejni-uslugi-za-korporativni-klienti-na-sgeb.pdf
286,големи данни,Документи,Общи условия за платежни сметки и платежни услуги за корпоративни клиенти от 04.05.2018 г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B0%D1%80%D1%85%D0%B8%D0%B2-%D0%BD%D0%B0-%D0%B5%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D0%B1%D0%B0%D0%BD%D0%BA/%D0%BE%D0%B1%D1%89%D0%B8-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F/2018/obshti-uslovia-za-bankovi-smetki-i-platejni-uslugi-za-korporativni-klienti-sgeb-04052018-bg.pdf
287,големи данни,Новини,"Виолина Маринова, председател на УС и главен изпълнителен директор на Банка ДСК, пред в. ""БАНКЕРЪ"": Уволнявам измамниците, съдът ги връща","&nbsp;<br>&nbsp;&nbsp;&nbsp; <br>Г-жо Маринова, ще започна интервюто си с вас със същия въпрос, с който започвам разговора си с всички ваши колеги в банковия сектор - оптимист ли сте за българската икономика през тази година? <br>- Умерен оптимист съм...",NA,https://dskbank.bg/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8-%D0%B8-%D0%BF%D1%80%D0%BE%D0%BC%D0%BE%D1%86%D0%B8%D0%B8/%D0%B4%D0%B5%D1%82%D0%B0%D0%B9%D0%BB%D0%B8/2017/05/17/%D0%B2%D0%B8%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0-%D0%BC%D0%B0%D1%80%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0-%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D0%B5%D0%B4%D0%B0%D1%82%D0%B5%D0%BB-%D0%BD%D0%B0-%D1%83%D1%81-%D0%B8-%D0%B3%D0%BB%D0%B0%D0%B2%D0%B5%D0%BD-%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%BD-%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA-%D0%BF%D1%80%D0%B5%D0%B4-%D0%B2-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B5%D1%80%D1%8A-%D1%83%D0%B2%D0%BE%D0%BB%D0%BD%D1%8F%D0%B2%D0%B0%D0%BC-%D0%B8%D0%B7%D0%BC%D0%B0%D0%BC%D0%BD%D0%B8%D1%86%D0%B8%D1%82%D0%B5-%D1%81%D1%8A%D0%B4%D1%8A%D1%82-%D0%B3%D0%B8-%D0%B2%D1%80%D1%8A%D1%89%D0%B0
288,големи данни,Документи,"Годишно оповестяване на Банка ДСК за 2021 година, съгласно разпоредбите на Регламент 575 от 2013 г. относно пруденциалните изисквания за кредитните институции и инвестиционни посредници (актуализиран)",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F/2021/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA-%D0%B7%D0%B0-2021-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D1%80%D0%B0%D0%B7%D0%BF%D0%BE%D1%80%D0%B5%D0%B4%D0%B1%D0%B8%D1%82%D0%B5-%D0%BD%D0%B0-%D1%80%D0%B5%D0%B3%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D1%82-575-%D0%BE%D1%82-2013-%D0%B3--%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%BD%D0%BE-%D0%BF%D1%80%D1%83%D0%B4%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%B7%D0%B8%D1%81%D0%BA%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8-%D0%B8-%D0%B8%D0%BD%D0%B2%D0%B5%D1%81%D1%82%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B8-%D0%BF%D0%BE%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B8.pdf
289,големи данни,Документи,"Годишно оповестяване на банкова група ДСК за 2021 година, съгласно разпоредбите на Регламент 575 от 2013 г. относно пруденциалните изисквания за кредитните институции и инвестиционни посредници (актуализиран)",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F/2021/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B5-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D0%B0-%D0%B3%D1%80%D1%83%D0%BF%D0%B0-%D0%B4%D1%81%D0%BA-%D0%B7%D0%B0-2021-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D1%80%D0%B0%D0%B7%D0%BF%D0%BE%D1%80%D0%B5%D0%B4%D0%B1%D0%B8%D1%82%D0%B5-%D0%BD%D0%B0-%D1%80%D0%B5%D0%B3%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D1%82-575-%D0%BE%D1%82-2013-%D0%B3--%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%BD%D0%BE-%D0%BF%D1%80%D1%83%D0%B4%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%B7%D0%B8%D1%81%D0%BA%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8-%D0%B8-%D0%B8%D0%BD%D0%B2%D0%B5%D1%81%D1%82%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B8-%D0%BF%D0%BE%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B8.pdf
290,големи данни,Документи,"Индивидуални финансови отчети, изготвени съгласно МСФО за 2008 г.",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2008-%D0%B3/%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B8%D0%B7%D0%B3%D0%BE%D1%82%D0%B2%D0%B5%D0%BD%D0%B8-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D0%BC%D1%81%D1%84%D0%BE-%D0%B7%D0%B0-2008-%D0%B3.pdf
291,големи данни,Документи,"Консолидирани финансови отчети, изготвени съгласно МСФО за 2008 г.",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2008-%D0%B3/%D0%BA%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D0%B8%D0%B4%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B8%D0%B7%D0%B3%D0%BE%D1%82%D0%B2%D0%B5%D0%BD%D0%B8-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D0%BC%D1%81%D1%84%D0%BE-%D0%B7%D0%B0-2008-%D0%B3.pdf
292,големи данни,Документи,Неконсолидирани финансови отчети за годината към 31 дек. 2009 с независим одиторски доклад,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2009-%D0%B3/%D0%BD%D0%B5%D0%BA%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D0%B8%D0%B4%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B7%D0%B0-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-%D0%BA%D1%8A%D0%BC-31-%D0%B4%D0%B5%D0%BA-2009-%D1%81-%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC-%D0%BE%D0%B4%D0%B8%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4.pdf
293,големи данни,Документи,Консолидирани финансови отчети за годината към 31 дек. 2009 с независим одиторски доклад,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2009-%D0%B3/%D0%BA%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D0%B8%D0%B4%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B7%D0%B0-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-%D0%BA%D1%8A%D0%BC-31-%D0%B4%D0%B5%D0%BA-2009-%D1%81-%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC-%D0%BE%D0%B4%D0%B8%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4.pdf
294,големи данни,Документи,Неконсолидирани финансови отчети за годината към 31 дек. 2010 с независим одиторски доклад,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2010-%D0%B3/%D0%BD%D0%B5%D0%BA%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D0%B8%D0%B4%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B7%D0%B0-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-%D0%BA%D1%8A%D0%BC-31-%D0%B4%D0%B5%D0%BA-2010-%D1%81-%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC-%D0%BE%D0%B4%D0%B8%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4.pdf
295,големи данни,Документи,Консолидирани финансови отчети за годината към 31 дек. 2010 с независим одиторски доклад,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2010-%D0%B3/%D0%BA%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D0%B8%D0%B4%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%B7%D0%B0-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-%D0%BA%D1%8A%D0%BC-31-%D0%B4%D0%B5%D0%BA-2010-%D1%81-%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC-%D0%BE%D0%B4%D0%B8%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4.pdf
296,големи данни,Документи,Годишен отчет 2007г.,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%B8-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%B8-%D0%BD%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%B5%D0%BD-%D0%BE%D1%82%D1%87%D0%B5%D1%82-2007%D0%B3.pdf
297,големи данни,Документи,"Банка ДСК Индивидуален финансов отчет за годината приключваща на 31 декември 2020 г., доклад за дейността и управлението, декларация за корпоративно управление и доклад на независимите одит",NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA/2020/%D0%B1%D0%B0%D0%BD%D0%BA%D0%B0-%D0%B4%D1%81%D0%BA-%D0%B8%D0%BD%D0%B4%D0%B8%D0%B2%D0%B8%D0%B4%D1%83%D0%B0%D0%BB%D0%B5%D0%BD-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2-%D0%BE%D1%82%D1%87%D0%B5%D1%82-%D0%B7%D0%B0-%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B2%D0%B0%D1%89%D0%B0-%D0%BD%D0%B0-31-%D0%B4%D0%B5%D0%BA%D0%B5%D0%BC%D0%B2%D1%80%D0%B8-2020-%D0%B3-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4-%D0%B7%D0%B0-%D0%B4%D0%B5%D0%B9%D0%BD%D0%BE%D1%81%D1%82%D1%82%D0%B0-%D0%B8-%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%D1%82%D0%BE-%D0%B4%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BA%D0%BE%D1%80%D0%BF%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE-%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B8-%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4-%D0%BD%D0%B0-%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%B8%D1%82%D0%B5-%D0%BE%D0%B4%D0%B8%D1%82.pdf
298,големи данни,Новини,ИТ - от реализация на поискани от бизнеса услуги дo управление на цялостен модел,"За новите реалности, които настъпиха в света на корпоративните информационни технологии през последните 5 години, разговаряме с Мирослав Вичев - член на УС и изпълнителен директор на Банка ДСК и председател на УС на сдружението ""Клуб на ИТ <br>мениджърите в България"" <br>Г-н Вичев, от излизането на първия брой на списание СЮ изминаха 5 години. Какви промени настъпиха в света на корпоративните информационни технологии през този период? <br>Посоката на развитие на корпоративните информационни технологии през последните 5 години бе от интересни технически реализации към постигане на качество в информационното обслужване за бизнеса. Ако преди време основните теми, върху които бе фокусирано вниманието на ИТ мениджърите, бяха изпълнение на мащабни проекти, миграция към западни системи от висок клас, имплементация на нови технологии, сега основният акцент е качеството, което се осигурява.",NA,https://dskbank.bg/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8-%D0%B8-%D0%BF%D1%80%D0%BE%D0%BC%D0%BE%D1%86%D0%B8%D0%B8/%D0%B4%D0%B5%D1%82%D0%B0%D0%B9%D0%BB%D0%B8/2017/05/17/%D0%B8%D1%82---%D0%BE%D1%82-%D1%80%D0%B5%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F-%D0%BD%D0%B0-%D0%BF%D0%BE%D0%B8%D1%81%D0%BA%D0%B0%D0%BD%D0%B8-%D0%BE%D1%82-%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81%D0%B0-%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8-%D0%B4o-%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BD%D0%B0-%D1%86%D1%8F%D0%BB%D0%BE%D1%81%D1%82%D0%B5%D0%BD-%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB
299,големи данни,Документи,Годишно оповестяване Банка ДСК за 2018 г. съгласно разпоредбите на Регламент 575 от 2013 г. оносно пруденциалните изисквания  за кредитните институции и инвестиционните  посредници,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F/2019/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B5-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D1%80%D0%B0%D0%B7%D0%BF%D0%BE%D1%80%D0%B5%D0%B4%D0%B1%D0%B8%D1%82%D0%B5-%D0%BD%D0%B0-%D1%80%D0%B5%D0%B3%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D1%82-575-%D0%BE%D1%82-2013-%D0%B3-%D0%BE%D0%BD%D0%BE%D1%81%D0%BD%D0%BE-%D0%BF%D1%80%D1%83%D0%B4%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%B7%D0%B8%D1%81%D0%BA%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8-%D0%B8-%D0%B8%D0%BD%D0%B2%D0%B5%D1%81%D1%82%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B8%D1%82%D0%B5-%D0%BF%D0%BE%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B8.pdf
300,големи данни,Документи,Годишно оповестяване Банкова група ДСК за 2018 г. съгласно разпоредбите на Регламент 575 от 2013 г. относно пруденциалните изисквания за кредитните институции и инвестиционните посредници,NA,NA,https://dskbank.bg/docs/default-source/%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8/%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F/2019/%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BE%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8F%D0%B2%D0%B0%D0%BD%D0%B5-%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D0%B0-%D0%B3%D1%80%D1%83%D0%BF%D0%B0-%D0%B4%D1%81%D0%BA-%D1%81%D1%8A%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%BE-%D1%80%D0%B0%D0%B7%D0%BF%D0%BE%D1%80%D0%B5%D0%B4%D0%B1%D0%B8%D1%82%D0%B5-%D0%BD%D0%B0-%D1%80%D0%B5%D0%B3%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D1%82-575-%D0%BE%D1%82-2013-%D0%B3-%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%BD%D0%BE-%D0%BF%D1%80%D1%83%D0%B4%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%B7%D0%B8%D1%81%D0%BA%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BA%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D0%B8%D1%82%D0%B5-%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8-%D0%B8-%D0%B8%D0%BD%D0%B2%D0%B5%D1%81%D1%82%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B8%D1%82%D0%B5-%D0%BF%D0%BE%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B8.pdf
