,keyword,title,summary,date,href
148,големи данни,Bulbank Pay спечели ИТ проект на годината в корпоративния сектор,"Интегрираната платформа за услуги Bulbank Pay на УниКредит Булбанк е големият победител в категория „Корпоративен сектор“ в годишните награди за „ИТ проект на годината“ на ICT Media и вестник Computerworld, които тази година празнуват своя 25-годишен юбилей.",2016-02-25T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/bulbank-pay-specheli-it-proekt-na-godinata/
149,големи данни,Euromoney: проучване и класация за частно банкиране и управление на богатството,"Проучването на Euromoney събира и анализира количествени и качествени данни от 600 институции, от 90 страни по света, в 15 различни продуктови категории, свързани с частното банкиране. За първи път има и две нови категории и те са в областта на иновациите.",2016-02-19T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/euromoney-prouchvane-i-klasatsiia-za-chastno-banki/
150,големи данни,От серията „Финанси за нефинансисти: практични съвети за управление на парите“: Пет съвета как парите могат да подобрят любовния ви живот,"Според проучване на Money Magazine двойките се карат за пари повече, отколкото за секс.",2016-02-11T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/ot-seriiata-finansi-za-nefinansisti-praktichni-5/
151,големи данни,Дежурни филиали на УниКредит Булбанк ще работят с клиенти и през празничните дни,"УниКредит Булбанк ще обслужва клиенти през празничните и почивни дни - на 24, 25, 26, 31 декември и 2 януари 2016 г. 18 дежурни офиса на банката в София, Пловдив, Варна, Бургас, Русе, Плевен, Велико Търново, Стара Загора и Благоевград ще бъдат отворени.",2015-12-22T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/dezhurni-filiali-na-unikredit-shte-rabotiat/
152,големи данни,"Акценти от участие на Левон Хампарцумян в сутрешния блок на Нова телевизия: Питайте банката или външен експерт, препоръчва банкерът","Ако някой не разбира напълно договор или споразумение за ползване на финансова услуга, силно препоръчвам винаги да пита банката, която предлага услугата. Ако отговорът не ги удовлетворява, да питат и някой друг, който разбира.",2015-12-03T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/aktsenti-ot-uchastie-na-levon-khampartsumian-v-ntv/
153,големи данни,Хана Читбайова по време на форума „Кариера в България. Защо не?“: Добрият кандидат за работа е гъвкав и адаптивен,Правилната нагласа към непрестанно променящата се среда е също сред важните качества на търсещите работа.,2015-09-10T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/hana-chitbaiova-po-vreme-na-foruma-kariera-v-bg/
154,големи данни,Иновации в полза на клиента: В клоновата мрежа на УниКредит Булбанк вече можем да се сдобием и с мобилни устройства на изплащане,"Новата версия на Булбанк Мобайл интегрира една от последните иновации при смартфоните – защита с пръстов отпечатък, както и интуитивен интерфейс за работа с таблети.",2015-07-27T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/inovatsii-v-polza-na-klienta-v-klonovata-mrezha/
155,големи данни,УниКредит Булбанк с първи частен облак във финансовия сектор,ИТ процесите в банката са по-ефективни след успешното завършване на проекта.,2015-07-20T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-s-prvi-chasten-oblak-vv-finansov/
156,големи данни,Клонове на УниКредит Булбанк обслужват клиенти с удължено работно време през летния сезон,Филиали на банката по Черноморието ще работят събота и неделя.,2015-06-18T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/udalzheno-rabotno-vreme-prez-letnia-sezon/
157,големи данни,Йорданка Фандъкова връчи сертификати на дамите от първата Лидерска академия,В церемонията по завършването участва и заместник-министъра на труда и социалната политика Гълъб Донев,2015-02-27T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/iordanka-fandkova-vrachi-sertifikati-na-damite/
158,големи данни,Кредитирането  в Централна и Югоизточна Европа ще расте с 3.4%,Възстановяването на кредитирането в региона през 2015 г. ще се движи от корпоративния сектор,2015-01-21T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/kreditiraneto-v-tsentralna-i-iugoiztochna-evropa/
159,големи данни,УниКредит Булбанк ще обслужва клиенти през всички празнични дни,"На разположение на скиорите в Пампорово са автоматични разплащателни станции, чрез които могат да се купуват билети и карти за лифтовете и ски съоръженията с банкови карти.",2014-12-22T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-shche-obsluzhva-klienti-122214/
160,големи данни,Левон Хампарцумян по време на Forbes CEE Forum: Ролята на чуждите инвестиции за българската икономика се променя,"Значително подобряване на търсенето се наблюдава в сектора на земеделието, експортно-ориентираната част от някои сектори, бизнес услугите и промишлеността.",2014-09-23T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/levon-hampartsumian-po-vreme-na-forbes-cee-forum/
161,големи данни,Клоновете на УниКредит Булбанк в морските курорти ще работят с удължено работно време през лятото,"Клоновете на УниКредит Булбанк в морските курорти по време на лятото ще работят с удължено работно време, като повечето ще обслужват клиенти и събота и неделя.",2014-06-02T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/klonovete-na-unikredit-bulbank-v-morskite-kurorti/
162,големи данни,УниКредит Булбанк открива нов банков филиал на бъдещето,"Филиалът се намира в центъра на София, на бул. „Дондуков“ 9",2014-05-21T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-otkriva-nov-bankov-filial-na-badeshteto/
163,големи данни,Форум Шумът на парите: Цикличните предизвикателства пред банковия сектор отшумяват,"Пазарът, а не законодателните промени, дава най-добрите решения.",2014-05-15T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/tsiklichni-predizvikatelsta-pred-bankovia-sektor/
164,големи данни,Съветът на жените в бизнеса обяви първата Лидерска академия,"Кандидатури на дами, собственици на малък и среден бизнес, или с 2-3 години опит на средно мениджърско ниво, се приемат до 15 април 2014 г.",2014-03-10T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/svet-na-zhenite-v-biznesa-obiavi-liderska-akademia/
165,големи данни,Известният италиански консултант Паоло Руджери по време на семинар във Варна: Бизнесът трябва да промени навиците си,"Бизнесът трябва да промени навиците си, защото пречат да се видят новите възможности.",2014-01-29T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/paolo-rudzheri-po-vreme-na-seminar-vav-varna/
166,големи данни,Работен панел на Euromoney “Финансиране на малки и средни предприятия“: Банките са най-сигурното и достъпно решение,"Само едно от девет предприятия има над 10 служители, тези МСП не могат да си набавят финансиране от капиталовите пазари.",2014-01-14T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/raboten-panel-na-euromoney-finansirane/
167,големи данни,Financial Times и Mergermarket: УниКредит е финансов консултант на годината за ЦИЕ и Италия,УниКредит получи отличието „Финансов консултант на годината“ за Централна и Източна Европа и за Италия на Годишните европейски награди в областта на сливанията и придобиванията.,2013-12-17T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/financial-times-i-mergermarket-unikredit/
168,големи данни,"Годишен икономически анализ, автор: Кристофор Павлов","БВП се забави до едва 0.5% очакван ръст за цялата 2013 г., което е и най-ниската стойност за последните три години.",2013-12-16T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/godishen-ikonomicheski-analiz/
169,големи данни,Активите на Pioneer Investments с ръст от 30% до 130 млн. евро,"Фондът в акции, реализирал най-голяма възвръщаемост през миналата година, е Европейски потенциален с доходност от 21.23%.",2013-06-27T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/aktivite-na-pioneer-investments-s-rst-ot-30-do-130/
170,големи данни,"Италиански международен бизнес джобен формат: Фирмите, които инвестират и създават условия за устойчиво развитие","Годишен търговски обмен, възлизащ на около 3,5 милиарда евро, 800 активни фирми, 2 милиарда евро инвестиции в страната, оборот възлизащ на 5% от БВП и 25 000 работни места - това са данните за Италия в България",2013-06-14T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/italianski-mezhdunaroden-biznes-dzhoben-format/
171,големи данни,"В София: Международен  бизнес джобен формат - италианските  фирми, които инвестират и създават устойчиво развитие","Интернационализацията в България е възможна и това ще бъде доказано по време на срещата, директно от няколко предприемачи, които чрез дейността си в страната, са направили собствените си фирми по-силни и конкурентноспособни.",2013-06-11T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/v-sofiia-mezhdunaroden-biznes-dzhoben-format/
172,големи данни,Новите технологии определят бъдещето на банкирането,"УниКредит Булбанк и Mobile Monday дадoха официален старт на конкурса за мобилни приложения и интерактивно съдържание UniCredit App Challenge, powered by Mobile Monday с награден фонд над 10 хил. лв.",2013-05-28T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/novite-tehnologii-opredeliat-badeshteto-na-bankira/
173,големи данни,Свиването на кредитирането в Западна Европа няма да има дългосрочен ефект върху региона на ЦИЕ,През следващите няколко години Централна и Източна ще отчита по-голям икономически растеж в сравнение със Западна Европа.,2013-05-10T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/svivaneto-na-kreditiraneto-v-zapadna-evropa/
174,големи данни,По данни на УниКредит Булбанк: Плащанията на ПОС терминали по декемврийските празници скочиха с 63%,"Традиционно българите са направили по-големите си покупки по Коледа, когато транзакциите са били на стойност 40.4 млн. лв.",2013-01-28T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/po-danni-na-unikredit-plashtaniiata-skochiha-s-63/
175,големи данни,Депозити за домакинства - обобщение за 2012 г. и прогнози за 2013 г.,"И през тази година домакинствата най-вероятно ще останат предпазливи в техните финансови решения и потребителско поведение в среда на високи нива на безработицата, бавен ръст на доходите, ниски пенсии, високи цени на храните и пасивен пазар на недвижимите имоти.",2013-01-03T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/depoziti-za-domakinstva-obobshchenie-za-2012-g/
176,големи данни,По данни на УниКредит Булбанк: Жените държат близо 54% от депозитите,"Близо 54% от депозитите, открити в УниКредит Булбанк, принадлежат на жени, става ясно от данни на банката. В същото време мъжете имат преобладаващ дял в кредитните карти - 53%.",2012-11-20T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/po-danni-na-unikredit-bulbank-zhenite-darzhat/
177,големи данни,УниКредит Булбанк с нови структурирани депозити с инвестиции в доказани международни компании,"Вложенията в PepsiCo, Novartis, American Electric Power, Johnson&amp;Johnson, McDonald’s дават възможност за реализиране на допълнителна по-висока доходност.",2012-11-05T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-s-novi-strukturirani-depoziti/
178,големи данни,Корпоративното кредитиране в Централна и Източна Европа: Кредитирането на корпоративния сектор в ЦИЕ е на добро ниво,"Кредитирането на корпоративния сектор в региона на Централна и Източна Европа е на добро ниво, но различният достъп до банково финансиране в отделните държави вероятно ще продължи и през следващите месеци.",2012-05-18T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/korporativnoto-kreditirane-v-tsentralna-i-iztochna/
179,големи данни,Тримесечен анализ на УниКредит Булбанк за богатството и дълга на домакинствата в България: Жилищното богатство на домакинствата намалява с близо 3 млрд. лв. през последното тримесечие на 2011 г.,Жилищното богатство на домакинствата намалява с близо 3 млрд. лв. през последното тримесечие на 2011 г.,2012-04-05T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/trimesechen-analiz-na-unikredit-za-bogatstvoto/
180,големи данни,По данни на УниКредит Булбанк: С близо 5 млн. лв. скочиха транзакциите по празниците спрямо 2010 г. ,"Разплащанията през Интернет по Нова година са се увеличили с 50% до 710.8 хил. лв., но средният размер на транзакциите е спаднал до 78 лв. при 86 лв. в края на 2010 г.",2012-01-10T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/po-danni-na-unikredit-bulbank-s-blizo-5-mln-lv/
181,големи данни,Списание The Banker определи: УниКредит Булбанк е „Банка на годината 2011“  в България,"УниКредит Булбанк получи приза „Банка на годината 2011“ в България от международното списание The Banker, част от групата на Financial Times.",2011-12-01T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/spisanie-the-banker-opredeli-unikredit-bulbank2011/
182,големи данни,Качеството на кредитите ще започне да се подобрява,Коефициентите за капиталова адекватност на банките се подобряват заради капитализирането на печалбите,2011-11-02T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/kachestvoto-na-kreditite-shte-se-podobriava/
183,големи данни,Балканските страни със стабилен потенциал за растеж на БВП от 3.5%,Бизнес организацията на италианските компании „Конфиндустрия Балкани” и УниКредит привличат чуждестранни инвеститори в региона със серия от бизнес семинари за италиански компании,2011-10-19T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/balkanskite-strani-ss-stabilen-potentsial/
184,големи данни,Анализ на УниКредит за богатството на домакинствата в България: По-малко от 5% от домакинствата държат две трети от депозитите,Ръстът на банковите депозити в най-голяма степен е допринесъл за увеличението на богатството на домакинствата през миналата 2010 г.,2011-06-01T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-unikredit-za-bogatstvoto-na-domakinstva/
185,големи данни,"Анализ за богатството на домакинствата в Централна и Източна Европа през 2011: Условията постепенно  се нормализират, но предизвикателствата продължават",Растежът на приходите би трябвало да подпомогне възобновяването на рисковия апетит на домакинствата.,2011-05-20T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-za-bogatstvoto-na-domakinstvata-2011/
186,големи данни,Седемцифрена възвращаемост на най-стария фонд на Pioneer Investments предизвика компютърен срив,"Непостигана досега възвращаемост на взаимен фонд от над един милион процента предизвика проблеми в системите на компанията Lipper, глобалния лидер в предоставянето на информация за взаимните фондове по света.",2011-02-22T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/sedemtsifrena-vazvrashtaemost-na-nai-stariia-fond/
187,големи данни,Анализ на УниКредит за развитието на сектора на недвижимите имоти в България: Моловете изместиха търговските улици ,"Наемите на площите на търговските улици в София, които вече сериозно пострадаха от откритите в последните години молове, ще продължат да падат.",2011-01-05T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-unikredit-za-razvitieto-na-sektora/
188,големи данни,Над 40% от отпуснатите през лятото ипотечни заеми от УниКредит Булбанк са „Първи дом” ,През миналия месец този процент дори се е увеличил до близо половината от всички отпуснати от банката ипотечни заеми.,2010-10-26T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/nad-40-ot-otpusnatite-prez-liatoto-ipotechni-zaemi/
189,големи данни,Конфиндустрия България и Конфиндустрия Балкани: „Италианското предприемачество гледа на изток”,"Конфиндустрия България е един от основните инициатори на създаването на Конфиндустрия Балкани - федерацията на асоциациите на италиански предприятия, работещи на Балканите, чието първо Общо събрание ще се проведе на 13 октомври в хотел „Шератон”.",2010-09-29T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/konfindustriia-blgariia-i-konfindustriia-balkani/
190,големи данни,УниКредит Булбанк откри корпоративен филиал в Русе,"Банката създава новия филиал, за да подобри бързината и ефективността на обслужване на корпоративните клиенти в региона",2010-09-28T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-otkri-korporativen-filial-v-ruse/
191,големи данни,Анализ на УниКредит Груп: Централна и Източна Европа печели пазарен дял в производството на автомобили в кризата ,ЦИЕ вече произвежда една четвърт от автомобилите в Европа,2010-06-04T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-unikredit-grup-tsentralna-i-iztochna/
192,големи данни,УниКредит Лизинг получи наградата „Европейска лизингова компания на годината”,УниКредит Лизинг беше обявена за Европейска лизингова компания на годината от водещото списание за новини и анализи за лизинговия пазар в Европа „Лизинг Лайф”.,2009-12-29T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-lizing-poluchi-nagradata-evropeiska/
193,големи данни,Експертите на УниКредит:  Банките компенсират увеличената цена на финансовия ресурс с печалбите си ,Икономическите последствия от депозитната война не трябва да се подценяват,2009-07-16T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/ekspertite-na-unikredit-bulbank-bankite-kompensira/
194,големи данни,Според анализ на УниКредит Груп:  През тази година хватката на рецесията ще продължи да се затяга,Положителната страна на дългия период на по-нисък от потенциалния растеж е бързото намаляване на дефицита по текущата сметка,2009-07-14T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/spored-analiz-na-unikredit-grup-prez-tazi-godina/
195,големи данни,България печели Купата на УЕФА Шампионска лига през есента,"Българските фенове на най-популярния футболен турнир ще могат да видят и да се снимат с ценния трофей благодарение на УниКредит, официален спонсор на УЕФА за следващите три сезона",2009-07-01T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/blgariia-pecheli-kupata-na-uefa-shampionska-liga/
196,големи данни,Конференция на УниКредит Груп на Годишната среща на ЕБВР в Лондон,Конференция на УниКредит Груп на Годишната среща на ЕБВР в Лондон,2009-05-15T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/konferentsiia-na-unikredit-grup-na-godishnata-sres/
197,големи данни,Италиански предприемачи в България и бизнес асоциация ще работят за подобряване на търговския обмен с Италия ,"Консултативният комитет на италианските предприемачи в България подписа договор за сътрудничество с Конфиндустрия, най-голямата италианска бизнес асоциация, която обединява повече от 126 хиляди компании в Италия.",2009-04-09T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/italianski-predpriemachi-v-blgariia-i-biznes-asots/
198,големи данни,УниКредит Булбанк избра Варна за първия си специализиран Корпоративен център,Фирменото кредитиране в региона е нараснало с 30% през миналата година,2009-03-16T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-izbra-varna-za-prviia-si-spetsia/
199,големи данни,Банковият пазар на ЦИЕ все още крие възможности за растеж ,"Държавите в региона трябва да реагират на променената обстановка, за да постигнат сценария на „меко приземяване”",2008-10-21T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/bankoviiat-pazar-na-tsie-vse-oshche-krie-vzmozhnos/
200,големи данни,За първи път у нас УниКредит Булбанк и Visa пускат V PAY – дебитна карта с чип ,"V PAY предлага на картодържателите най-високото ниво на сигурност, съчетано с модерен дизайн",2008-10-16T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/za-pravi-pat-u-nas-unikredit-bulbank-i-visa-puskat/
201,големи данни,УниКредит Груп се присъединява към европейската система „Анализ на риска” на глобалната Асоциацията по управление на риска ,Услугата подобрява допълнително управлението на риска в полза на клиентите и акционерите на банките-участнички,2008-03-12T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-grup-se-prisediniava-kam-evropeiskata/
202,големи данни,Пазарът на недвижими имоти в България: Има ли балон и дали ще се спука? ,Дали пазарът на недвижима собственост ще повтори сценария на фондовата борса или като алтернатива на падащите индекси имотите все още не са достигнали своя ценови връх?,2008-02-20T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/pazart-na-nedvizhimi-imoti-v-blgariia-ima-li-balon/
203,големи данни,Как 1 000 долара могат да станат 11.5 млн. долара ,Pioneer Investments отбелязва 80-годишен юбилей в света и 5 години успешно представяне в България,2008-02-13T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/kak-1-000-dolara-mogat-da-stanat-115-mln-dolara/
204,големи данни,УниКредит Груп получи две международни награди за инвестиционното си банкиране ,УниКредит Булбанк е с водещата позиция на БФБ с 18% от оборота на борсата през първите четири месеца на годината,2007-05-09T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-grup-poluchi-dve-mezhdunarodni-nagradi/
205,големи данни,Булбанк и програмата ‘Verified by Visa’ дават тласък на електронната търговия в България ,"Visa International обяви, че Булбанк е първата банка в България, успешно завършила процеса по сертифициране на Verified by Visa („Проверено от Visa"") и вече предлага услугата на своите търговци.",2006-10-25T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/bulbank-i-programata-verified-by-visa-davat-tlask/
206,големи данни,Международните банкови групи разширяват бизнеса си в Централна и Източна Европа ,"Заемите за граждани, домакинства и малки фирми са основен фактор на растеж в региона; добрите макроикономически перспективи подкрепят и увеличаването на корпоративните заеми",2006-07-26T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/mezhdunarodnite-bankovi-grupi-razshiriavat-biznesa/
207,блокчейн,УниКредит е инвестирала 25 млн. евро във финтех компании през 2016 г.  ,До 2019 г. групата ще вложи рекордните 2.3 млрд. евро в нови информационни и комуникационни технологии,2017-04-26T16:47:52+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-e-investirala-25-mln-evro-vv-finteh-komp/
